时间,代码,涨跌,成交额,均价,换手率,振幅,成交笔数,复权因子(后),内盘成交量,外盘成交量,金额流入率,流入资金,流出资金,净流入资金,小单流入资金,小单流出资金,中单流入资金,中单流出资金,大单流入资金,大单流出资金,超大单流入资金,超大单流出资金,小单金额流入率,中单金额流入率,大单金额流入率,超大单金额流入率,买盘成交量,卖盘成交量,净流入量,小单买盘成交量,小单卖盘成交量,中单买盘成交量,中单卖盘成交量,大单买盘成交量,大单卖盘成交量,超大单买盘成交量,超大单卖盘成交量,融资买入额,融资偿还额,融券余额,融券偿还量,融券余量,融资余额,融资融券余额,融券卖出量,融资余额/流通市值,融券余额/流通市值,总股本,流通A股（含锁定股）,总市值,市现率,市盈率,市销率,市净率,股息率
2016-08-16,600660.SH,-0.31,639559744,16.501,1.935047303,0.0562463,23698,56.07470076,24445961,14312772,-8.601160176,165800763,220810321,-55009558,159273120,111752134,313868160,306379584,137225257,188520779,28575506,32289542,7.430265342,1.170895459,-8.020442575,-0.580717601,10035246,13378884,-3343638,9645744,6760070,19041343,18583379,8306746,11421200,1728500,1957684,42078566,23352991,2516844,5500,151800,522778090,525294934,5800,0.015741817,7.57868E-05,2508617532,2002986332,41592878681,5.737854528,16.8732156,3.217507031,2.586802349,0.030156815
2016-08-17,600660.SH,0.81,509956608,17.2008,1.480154034,0.071170084,18663,56.07470076,12589448,17057835,6.117433819,240929698,209733440,31196258,106426844,119783577,162004420,179843945,159047363,171787326,81882335,37946114,-2.619190102,-3.498243717,-2.498244517,8.615678336,14017943,12197532,1820411,6178559,6963501,9414681,10450150,9253703,9998563,4764240,2198969,59220381,28091925,2719796,1000,156400,553906546,556626342,5600,0.015902263,7.80834E-05,2508617532,2002986332,43624858881,6.018171908,17.69754036,3.374695251,2.713178097,0.028752156
2016-08-18,600660.SH,-0.24,169460911,17.1169,0.494272269,0.018976423,7338,56.07470076,6120786,3779420,-8.161197127,51775824,65605863,-13830039,46390847,43054382,70787970,60294396,43443230,40853870,8332594,24751993,1.968869977,6.19232715,1.527998395,-9.689195522,3025349,3836708,-811359,2711326,2515634,4134131,3518464,2538392,2389002,486957,1447706,22292087,27727388,2617090,3800,152600,548471245,551088335,,0.015966575,7.61862E-05,2508617532,2002986332,43022790674,5.935114907,17.45329599,3.328120964,2.675733431,0.029154519
2016-08-19,600660.SH,-0.17,138624308,16.9899,0.407351806,0.025072886,5889,56.07470076,4807401,3351800,-8.929734026,39091060,51469842,-12378782,38895826,28863447,60168492,57822089,30819115,41020827,8271945,10449015,7.237099427,1.692634599,-7.359251885,-1.570482141,2301793,3032181,-730388,2289177,1696058,3541031,3403762,1815728,2416615,486065,615566,30731614,29486248,2631900,0,155000,549716611,552348511,2400,0.016163045,7.73845E-05,2508617532,2002986332,42596325693,5.876282864,17.28028956,3.295130843,2.649210126,0.029446408
2016-08-22,600660.SH,0.11,133424698,17.1067,0.389395767,0.017667845,6370,56.07470076,3882327,3917217,-7.444052075,46897727,56829931,-9932204,42054316,31067991,44213949,45268071,45339395,52006474,1558332,4823457,8.234101455,-0.79005013,-4.996885209,-2.447166866,2740193,3322114,-581921,2459097,1816717,2585054,2645513,2649048,3039972,91145,282142,13393935,24568221,2667749,0,156100,538542325,541210074,1100,0.015732574,7.79336E-05,2508617532,2002986332,42872273622,5.914350656,17.39223489,3.316477392,2.666372265,0.029256875
2016-08-23,600660.SH,-0.19,98341733,16.9852,0.289060734,0.017554125,4453,56.07470076,3194023,2595824,-12.85487312,31314081,43955786,-12641705,26789765,22180125,40126930,32094865,25887951,28889853,5426130,15065933,4.687369095,8.167504024,-3.052520948,-9.802352171,1844342,2589890,-745548,1576991,1305066,2362014,1888391,1524184,1701790,320158,888100,14194895,9154647,2629640,500,155600,543582573,546212213,,0.016058347,7.7684E-05,2508617532,2002986332,42395636291,5.848597197,17.19887476,3.279606081,2.636728571,0.029585799
2016-08-24,600660.SH,-0.04,97606343,16.8209,0.289701827,0.014201183,3095,56.07470076,2826017,2976671,-3.869179895,46854814,50631379,-3776565,19322476,17603896,31349482,29291495,38414672,43291649,8440142,7339730,1.760725735,2.10845621,-4.996577938,1.127398042,2785754,3011025,-225271,1148517,1045883,1863717,1741080,2283587,2574142,502167,436883,13563921,7315517,2596440,3100,154000,549830977,552427417,1500,0.016281471,7.68852E-05,2508617532,2002986332,42295291590,5.834754363,17.15816737,3.2718437,2.630487793,0.029655991
2016-08-25,600660.SH,-0.05,214152030,16.9334,0.631391927,0.026097272,9016,56.07470076,7430986,5215708,0.189016186,72038695,71633913,404782,54661579,79406270,86299154,61959245,64925185,63225951,7113510,8407962,-11.554731,11.36571481,0.793470881,-0.604454695,4248609,4226730,21879,3230298,4700194,5099787,3651770,3828999,3730830,419610,495900,35404772,18317150,2203791,26000,131100,566918599,569122390,3100,0.016837399,6.54523E-05,2508617532,2002986332,42169860713,5.817450821,17.10728312,3.262140723,2.622686821,0.0297442
2016-08-26,600660.SH,0.2,143010290,16.9891,0.420259633,0.015466984,7434,56.07470076,4860210,3557533,9.096809048,44975978,31966605,13009373,35473318,53753794,62238048,56966945,38473363,30412935,6502615,1553670,-12.78262984,3.68582079,5.636257363,3.460551685,2646126,1880835,765291,2088440,3163852,3663977,3353856,2263352,1789335,382774,91500,11867445,32023440,2510676,400,147600,546762604,549273280,16900,0.016047837,7.369E-05,2508617532,2002986332,42671584219,5.886664989,17.3108201,3.300952629,2.653890709,0.029394474
2016-08-29,600660.SH,-0.12,187480912,17.0178,0.550015885,0.036449148,7821,56.07470076,5310582,5706161,0.820224301,73871958,72334194,1537764,42010235,52701830,69594978,60441148,52548026,60998306,21323932,11335888,-5.702764557,4.882539722,-4.507274853,5.327499154,4321928,4235610,86318,2481076,3112572,4097039,3551861,3084541,3573060,1237387,662550,21176149,17545935,2357844,17800,139600,550392818,552750662,9800,0.01626916,6.96959E-05,2508617532,2002986332,42370550115,5.845136488,17.18869791,3.277665485,2.635168376,0.029603316
2016-08-30,600660.SH,-0.25,191531196,16.6861,0.573068663,0.018946122,7582,56.07470076,6509032,4969455,-11.70172299,66851627,89264077,-22412450,41877375,30243414,82664022,71885534,60774840,74425383,6076787,14838694,6.074185951,5.627536519,-7.127059865,-4.574663127,4010220,5353811,-1343591,2509362,1811857,4950705,4304619,3644869,4462837,365351,890974,31030450,17381842,2347904,15700,141100,564041426,566389330,17200,0.016923091,7.04448E-05,2508617532,2002986332,41743395732,5.758618778,16.93427669,3.229150603,2.596163516,0.030048077
2016-08-31,600660.SH,-0.17,196242854,16.3965,0.597538226,0.019831731,7723,56.07470076,6818779,5149830,3.95531396,69798247,62036226,7762021,51117495,36248195,74772685,97404007,63703489,56165322,6094758,5870904,7.576989275,-11.53230374,3.841244074,0.114069886,4259206,3782955,476251,3117587,2210685,4558316,5941469,3887648,3426155,371558,356800,25163365,23592300,2178981,17600,132300,565612491,567791472,8800,0.017145392,6.60514E-05,2508617532,2002986332,41316930752,5.699786735,16.76127026,3.196160482,2.56964021,0.030358227
2016-09-01,600660.SH,-0.13,152255553,16.3629,0.464551697,0.015179114,9190,56.07470076,5665869,3639038,-4.659229736,26208742,33302678,-7093936,52502848,48933640,73368160,69843433,25193812,30303212,1014930,2999466,2.344221889,2.315007191,-3.355805354,-1.303424382,1602311,2038489,-436178,3206604,2989341,4485292,4266377,1540211,1854389,62100,184100,20360352,17730560,2102958,4600,128700,568242283,570345241,1000,0.01736215,6.42541E-05,2508617532,2002986332,40990810473,5.654797526,16.62897122,3.170932743,2.549357683,0.030599755
2016-09-02,600660.SH,-0.05,179740062,16.1966,0.55404397,0.013463892,9929,56.07470076,5394554,5702871,-17.7364955,47527982,79407570,-31879588,62504519,39999606,69629367,60254692,38241537,58579122,9286445,20828448,12.52081075,5.215684748,-11.31499832,-6.421497173,2935671,4906100,-1970429,3858993,2468860,4297961,3717665,2362200,3618429,573471,1287671,16717608,16660961,2192634,1000,134600,568298930,570491564,6900,0.017417177,6.71997E-05,2508617532,2002986332,40865379596,5.637493984,16.57808698,3.161229767,2.541556711,0.030693677
2016-09-05,600660.SH,0.08,115562160,16.3451,0.352979992,0.011049724,5899,56.07470076,3845648,3224493,-5.005836686,25094601,30879454,-5784853,33184249,29513395,56838045,54724047,20039659,23826206,5054942,7053248,3.176519027,1.829316794,-3.276632247,-1.729204439,1534402,1889100,-354698,2030113,1805775,3478326,3347966,1225502,1457400,308900,431700,9518004,10923888,2177210,1600,133000,566893046,569070256,,0.017289183,6.64009E-05,2508617532,2002986332,41066068999,5.665179651,16.65950177,3.176754529,2.554038266,0.030543677
2016-09-06,600660.SH,0.34,168189292,16.5876,0.506215786,0.02748931,9842,56.07470076,5435392,4704041,14.0682458,56100630,32439347,23661283,55490751,59587738,56573445,76137740,43314990,29181320,12785640,3258027,-2.435938074,-11.63230713,8.403430344,5.664815451,3380787,1956847,1423940,3345526,3592829,3411620,4588257,2610986,1759948,769801,196899,10481590,18716543,1699407,40400,101700,558658093,560357500,9100,0.016691357,5.07742E-05,2508617532,2002986332,41918998960,5.782843737,17.00551463,3.24273477,2.607084877,0.029922202
2016-09-07,600660.SH,0.08,197377560,16.8713,0.584077026,0.014362657,9479,56.07470076,5507914,6191069,4.513279524,78129421,69221220,8908201,49104350,46787697,69270480,80495334,62501092,62393105,15628329,6828115,1.173716506,-5.686996029,0.05471088,4.458568644,4631478,4101888,529590,2911023,2772897,4104282,4771998,3704075,3695852,927403,406036,9544660,14982060,2071886,3000,123400,553220693,555292579,24700,0.016450145,6.1608E-05,2508617532,2002986332,42119688362,5.810529404,17.08692943,3.258259532,2.619566432,0.029779631
2016-09-08,600660.SH,0.02,67620844,16.8422,0.200448946,0.016081001,4410,56.07470076,2274249,1740716,-0.116604578,17544559,17623408,-78849,21322402,22027959,28720380,27935975,14738790,17037719,2805769,585689,-1.043401647,1.160004746,-3.399734259,3.283129681,1039765,1045731,-5966,1267325,1308957,1705875,1658277,873793,1011131,165972,34600,8558384,7564350,2116379,0,125900,554214727,556331106,2500,0.016460096,6.28561E-05,2508617532,2002986332,42169860713,5.817450821,17.10728312,3.262140723,2.622686821,0.0297442
2016-09-09,600660.SH,-0.25,161016173,16.6653,0.482366447,0.021415824,9031,56.07470076,4572455,5089279,-3.764254787,33668833,39729892,-6061059,65870143,49904714,61284570,71188940,23701819,27875478,9967014,11854414,9.91541949,-6.151164703,-2.5920744,-1.172180387,2017940,2382840,-364900,3952525,2992951,3679769,4274443,1420540,1672440,597400,710400,14633231,11683571,1646064,28400,99400,557164387,558810451,1900,0.016797515,4.96259E-05,2508617532,2002986332,41542706330,5.730933111,16.8528619,3.21362584,2.58368196,0.030193237
2016-09-12,600660.SH,-0.35,176623534,16.1525,0.545923246,0.021135266,7381,56.07470076,5852414,5082354,-18.3176037,55561848,87915047,-32353199,55252434,28818645,64401515,58482105,47412886,69049517,8148962,18865530,14.96617602,3.351427676,-12.25014046,-6.067463241,3438897,5446870,-2007973,3422886,1782523,3986885,3619275,2935706,4278279,503191,1168591,19291620,16871448,1774995,13800,109500,559584559,561359554,23900,0.017234739,5.46684E-05,2508617532,2002986332,40664690194,5.609808317,16.49667218,3.145705004,2.529075156,0.030845157
2016-09-13,600660.SH,-0.02,68675847,16.1944,0.211719518,0.011104257,4059,56.07470076,2074264,2166449,3.91915807,20566166,17874651,2691515,22070133,20562542,25726694,29925798,17002423,12365569,3563743,5509082,2.195227385,-6.114382543,6.751797324,-2.832639254,1269812,1104200,165612,1362650,1269616,1588951,1847597,1049962,763900,219850,340300,16342169,10816092,1704807,17000,105300,565110636,566815443,12800,0.017426439,5.25715E-05,2508617532,2002986332,40614517843,5.6028869,16.47631849,3.141823814,2.525954767,0.030883261
2016-09-14,600660.SH,-0.16,184188752,15.9772,0.575552904,0.013588635,6381,56.07470076,6255443,5272803,6.567686609,61918799,49821859,12096940,40500499,32139863,79737783,100195359,54183373,38917181,7735426,10904678,4.539167517,-11.10685413,8.288341082,-1.720654473,3877436,3122112,755324,2533644,2010102,4990266,6269132,3392836,2438638,484600,683474,17172182,10356881,1729637,1700,107900,571925937,573655574,4300,0.01781264,5.38696E-05,2508617532,2002986332,40213139038,5.547515566,16.3134889,3.110774288,2.500991656,0.031191516
2016-09-19,600660.SH,0.23,134140416,16.3305,0.410092214,0.013724267,11061,56.07470076,4813374,3400717,7.633468201,35984524,25744958,10239566,46019571,49473623,47995935,54781448,22666436,21122064,13318088,4622894,-2.574952504,-5.058514952,1.151309983,6.482158218,2201844,1575633,626211,2818515,3030720,2940032,3354038,1388244,1292995,813600,282638,11226805,12699042,2065020,1000,127000,570453700,572518720,20100,0.017515473,6.34053E-05,2508617532,2002986332,40790121070,5.627111859,16.54755643,3.155407981,2.536876128,0.030750308
2016-09-20,600660.SH,-0.07,56149756,16.2327,0.172694738,0.009840098,4867,56.07470076,2144217,1314835,-4.792993223,8431829,11123083,-2691254,23025296,23076673,24020330,21277698,8431829,9659842,0,1463241,-0.091499952,4.884494957,-2.187031766,-2.605961458,519533,685355,-165822,1418254,1421747,1479765,1310450,519533,595255,0,90100,8476644,13185825,2033464,3000,125600,565744519,567777983,1600,0.017445986,6.27064E-05,2508617532,2002986332,40614517843,5.6028869,16.47631849,3.141823814,2.525954767,0.030883261
2016-09-21,600660.SH,0.02,82668330,16.2363,0.254198739,0.009882644,7016,56.07470076,3433291,1658275,8.212413387,22096252,15307187,6789065,24285463,33836752,36283374,33521151,19734734,11194884,2361518,4112303,-11.55374616,3.341331559,10.33025585,-2.117842468,1360399,943214,417185,1496276,2084127,2234691,2064025,1214858,689405,145541,253809,10480693,4695547,2035976,0,125600,571529665,573565641,,0.017602639,6.27064E-05,2508617532,2002986332,40664690194,5.609808317,16.49667218,3.145705004,2.529075156,0.030845157
2016-09-22,600660.SH,0.24,114082560,16.3835,0.347644309,0.012954966,7174,56.07470076,3709300,3253968,12.03763836,40370189,26637343,13732846,31059814,44806637,42520606,42506628,28108724,18785221,12261465,7852122,-12.04989001,0.01225253,8.172592726,3.86504563,2464295,1627564,836731,1895654,2734103,2595219,2593501,1715845,1146864,748450,480700,8501181,8593646,2154950,600,131000,571437200,573592150,6000,0.017343016,6.54023E-05,2508617532,2002986332,41266758401,5.692865319,16.74091656,3.192279292,2.566519822,0.030395137
2016-09-23,600660.SH,-0.1,51524814,16.3512,0.157321992,0.012765957,4836,56.07470076,2102554,1048584,1.83995424,7582021,6633988,948033,21082835,26607572,22775960,18199254,7582021,5440176,0,1193812,-10.7224783,8.882527941,4.156919421,-2.316965181,463721,406000,57721,1289349,1627393,1392968,1112645,463721,332900,0,73100,5067547,5289858,2146755,1000,131300,571214889,573361644,1300,0.017442301,6.55521E-05,2508617532,2002986332,41015896648,5.658258235,16.63914807,3.172873339,2.550917877,0.03058104
2016-09-26,600660.SH,-0.18,96107035,16.2654,0.294994175,0.018960245,5352,56.07470076,2918410,2990283,-5.910127183,25187928,30867976,-5680048,28914549,25229821,41747807,39752486,22304107,28190218,2883821,2677758,3.833983641,2.076144582,-6.124537085,0.214409902,1552191,1902726,-350535,1775690,1548454,2565012,2441713,1374291,1737007,177900,165719,4964159,7736216,2322012,500,143600,568442832,570764844,12800,0.017550876,7.1693E-05,2508617532,2002986332,40564345492,5.595965483,16.45596479,3.137942623,2.522834378,0.030921459
2016-09-27,600660.SH,0.29,76459461,16.3249,0.2338317,0.019789734,4365,56.07470076,1722394,2961223,2.520926743,22441710,20514223,1927487,22869234,24321059,31077455,31553117,20705814,17232771,1735896,3281452,-1.898816681,-0.622110062,4.54233257,-2.021405827,1375019,1257925,117094,1399982,1488352,1904216,1932940,1268501,1056525,106518,201400,3502354,9337396,2217162,12100,134700,562607790,564824952,3200,0.017064671,6.72496E-05,2508617532,2002986332,41291844577,5.696326027,16.75109341,3.194219887,2.568080016,0.030376671
2016-09-28,600660.SH,0.06,58518074,16.481,0.177266761,0.013365735,3133,56.07470076,1733825,1816804,8.580791637,17844416,12823102,5021314,17282241,21654002,22460815,23110368,14855152,12823102,2989264,0,-7.470787572,-1.110004065,3.472516884,5.108274753,1080905,778074,302831,1049526,1314681,1363798,1401474,900305,778074,180600,0,8592245,5930219,2368968,1600,143400,565269816,567638784,10300,0.017083143,7.15931E-05,2508617532,2002986332,41442361629,5.717090277,16.8121545,3.205863459,2.577441183,0.030266344
2016-09-29,600660.SH,0.29,119312154,16.7553,0.355512561,0.021791768,5670,56.07470076,2787347,4333521,7.968453071,39445753,29938420,9507333,29019812,33665511,50732599,55594233,30395544,26925220,9050209,3013200,-3.893734917,-4.074718155,2.908608959,5.059844113,2353003,1786918,566085,1731044,2008563,3029921,3318487,1814010,1606918,538993,180000,8784123,12337329,2254221,10300,134100,561716610,563970831,1000,0.016682901,6.695E-05,2508617532,2002986332,42169860713,5.817450821,17.10728312,3.262140723,2.622686821,0.0297442
2016-09-30,600660.SH,0.08,72259520,16.9149,0.21327819,0.012492564,3338,56.07470076,2268708,2003225,8.70512702,26195293,19905010,6290283,17505678,19355050,28516547,32957458,24005201,14940253,2190092,4964757,-2.559347197,-6.145779823,12.54498784,-3.839860824,1548341,1176453,371888,1034979,1144394,1686113,1948586,1419041,883042,129300,293411,5102542,16979737,2432160,600,144000,549839415,552271575,10500,0.016252802,7.18927E-05,2508617532,2002986332,42370550115,5.845136488,17.18869791,3.277665485,2.511950973,0.029603316
